"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
27542,"Community Remove ability to toggle usage stats and auto updates on off",NULL,"Community Remove ability to toggle usage stats and auto updates on off",NULL,"Add for who this story is","well_formed","no_role","high",False
27547,"As a product manager I want telemetry in the agg pipeline builder","As a product manager","I want telemetry in the agg pipeline builder",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27544,"As a product manager I would like to funnel more people to our Atlas business","As a product manager","I would like to funnel more people to our Atlas business",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27548,"As a user I want to write and enforce JSON Schema on my documents","As a user","I want to write and enforce JSON Schema on my documents",NULL,"As a user I want to write<span class='highlight-text severity-high'> and </span>enforce JSON Schema on my documents","atomic","conjunctions","high",False
27549,"Upgrade to React 16.3.2",NULL,"Upgrade to React 16.3.2",NULL,"Add for who this story is","well_formed","no_role","high",False
27539,"As a user I want support for binary subtype UUID","As a user","I want support for binary subtype UUID",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27554,"As a user I am unsatisfied with how autocomplete in the query bar works","As a user","I am unsatisfied with how autocomplete in the query bar works",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27553,"As a user I am confused if I can enter multiple replica members in the connect window","As a user I am confused if","I can enter multiple replica members in the connect window",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27563,"As a user with large documents I would like to have my documents collapsed to their ObjectID s by default","As a user with large docu","ments I would like to have my documents collapsed to their ObjectID s by default",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27560,"As a user I find the arrow in the json editor too small to click","As a user","I find the arrow in the json editor too small to click",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27562,"As a user I would like to see the time it took to execute a query when the documents view loads","As a user","I would like to see the time it took to execute a query when the documents view loads",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27561,"As a user I am confused between the history icon and the refresh icon","As a user","I am confused between the history icon and the refresh icon",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27565,"As an SA I would like to remove individual entries from my recent connections list","As an SA","I would like to remove individual entries from my recent connections list",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27559,"As a user I am confused between when the reset button takes the place of the Analyze button","As a user","I am confused between when the reset button takes the place of the Analyze button",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27567,"As a user I would like visual feedback when executing queries","As a user","I would like visual feedback when executing queries",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27572,"User Provided DNS Whitelisting",NULL,"User Provided DNS Whitelisting",NULL,"Add for who this story is","well_formed","no_role","high",False
27571,"As a new user I want a quick way to seed a new mongodb database","As a new user","I want a quick way to seed a new mongodb database",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27574,"As a user I want to quickly and easily see all the Compass windows I have open","As a user","I want to quickly and easily see all the Compass windows I have open",NULL,"As a user I want to quickly<span class='highlight-text severity-high'> and </span>easily see all the Compass windows I have open","atomic","conjunctions","high",False
27578,"As a user I want Compass to log 3rd party plugin actions audit trail ","As a user","I want Compass to log 3rd party plugin actions audit trail",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27497,"Agg pipeline builder to autocompolete newly defined fields",NULL,"Agg pipeline builder to autocompolete newly defined fields",NULL,"Add for who this story is","well_formed","no_role","high",False
27385,"As a Compass user I want to select the fields that will be written into the exported JSON or CSV file So that I only export what is needed and I can keep the file small","As a Compass user","I want to select the fields that will be written into the exported JSON or CSV file","So that I only export what is needed and I can keep the file small","As a Compass user<span class='highlight-text severity-high'> I want to </span>select the fields that will be written into the exported JSON or CSV file So that I only export what is needed and<span class='highlight-text severity-high'> I can </span>keep the file small","minimal","indicator_repetition","high",False
27390,"As a Compass user I want to specify the fields I want to import from CSV So that I can control what data I want to have in my collection and specify the schema","As a Compass user","I want to specify the fields I want to import from CSV","So that I can control what data I want to have in my collection and specify the schema","As a Compass user<span class='highlight-text severity-high'> I want to </span>specify the fields<span class='highlight-text severity-high'> I want to </span>import from CSV So that I can control what data<span class='highlight-text severity-high'> I want to </span>have in my collection and specify the schema","minimal","indicator_repetition","high",False
27394,"As a Compass user I want to see and edit documents in extended JSON So that I have a way to work in an environment that is similar to my code editor where I feel productive","As a Compass user","I want to see and edit documents in extended JSON","So that I have a way to work in an environment that is similar to my code editor where I feel productive","As a Compass user I want to see<span class='highlight-text severity-high'> and </span>edit documents in extended JSON So that I have a way to work in an environment that is similar to my code editor where I feel productive","atomic","conjunctions","high",False
27395,"As a Compass user I want to know what fields are encrypted with FLE So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field","As a Compass user","I want to know what fields are encrypted with FLE","So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field","As a Compass user<span class='highlight-text severity-high'> I want to </span>know what fields are encrypted with FLE So that I understand why<span class='highlight-text severity-high'> I can </span>t see the content of the field and I know I should not attempt to modify the content of the field","minimal","indicator_repetition","high",False
27396,"As a Compass user I want to duplicate an existing View So that I don t need to start from scratch when I want to create a new, similar one","As a Compass user","I want to duplicate an existing View","So that I don t need to start from scratch when I want to create a new, similar one","As a Compass user<span class='highlight-text severity-high'> I want to </span>duplicate an existing View So that I don t need to start from scratch when<span class='highlight-text severity-high'> I want to </span>create a new, similar one","minimal","indicator_repetition","high",False
27401,"As a Compass user I want more real estate for my stage editor So that I can see everything I type into the editor without a lot of scrolling, even when my stage contains a lot of code.","As a Compass user","I want more real estate for my stage editor","So that I can see everything I type into the editor without a lot of scrolling, even when my stage contains a lot of code.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27403,"As a Compass user I want a quick and discoverable access to export to language So that I can easily find it and I can take advantage of it to speed up my application development.","As a Compass user","I want a quick and discoverable access to export to language","So that I can easily find it and I can take advantage of it to speed up my application development.","As a Compass user I want a quick<span class='highlight-text severity-high'> and </span>discoverable access to export to language So that I can easily find it and I can take advantage of it to speed up my application development.","atomic","conjunctions","high",False
27403,"As a Compass user I want a quick and discoverable access to export to language So that I can easily find it and I can take advantage of it to speed up my application development.","As a Compass user","I want a quick and discoverable access to export to language","So that I can easily find it and I can take advantage of it to speed up my application development.","As a Compass user<span class='highlight-text severity-high'> I want </span>a quick and discoverable access to export to language So that I can easily find it and<span class='highlight-text severity-high'> I can </span>take advantage of it to speed up my application development.","minimal","indicator_repetition","high",False
27403,"As a Compass user I want a quick and discoverable access to export to language So that I can easily find it and I can take advantage of it to speed up my application development.","As a Compass user","I want a quick and discoverable access to export to language","So that I can easily find it and I can take advantage of it to speed up my application development.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27408,"As a Compass user I want information on how to connect to So that if I have difficulties with connecting to my database I can do a search and find what I need.","As a Compass user","I want information on how to connect to","So that if I have difficulties with connecting to my database I can do a search and find what I need.","As a Compass user<span class='highlight-text severity-high'> I want </span>information on how to connect to So that if I have difficulties with connecting to my database<span class='highlight-text severity-high'> I can </span>do a search and find what I need.","minimal","indicator_repetition","high",False
27408,"As a Compass user I want information on how to connect to So that if I have difficulties with connecting to my database I can do a search and find what I need.","As a Compass user","I want information on how to connect to","So that if I have difficulties with connecting to my database I can do a search and find what I need.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27409,"As a Compass user I want a simple connect experience So that I better understand what information I need to fill in for my connection.","As a Compass user","I want a simple connect experience","So that I better understand what information I need to fill in for my connection.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27410,"As a Compass user I want to see if existing documents match or do not match the validation rules I am adding So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup","As a Compass user","I want to see if existing documents match or do not match the validation rules I am adding","So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup","As a Compass user I want to see if existing documents match<span class='highlight-text severity-high'> or </span>do not match the validation rules I am adding So that I can understand whether I am adding the right rules<span class='highlight-text severity-high'> and </span>whether my existing data would need some cleanup","atomic","conjunctions","high",False
27412,"As a Compass user I want some help when writing my validation rules So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents","As a Compass user","I want some help when writing my validation rules","So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27413,"As a Compass user I want to see, create and modify schema validation rules for my collections so that I can guarantee that my data will always be in the shape I expect","As a Compass user","I want to see, create and modify schema validation rules for my collections","so that I can guarantee that my data will always be in the shape I expect","As a Compass user I want to see, create<span class='highlight-text severity-high'> and </span>modify schema validation rules for my collections so that I can guarantee that my data will always be in the shape I expect","atomic","conjunctions","high",False
27415,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Add for who this story is","well_formed","no_role","high",False
27415,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Let s try if no stage selected<span class='highlight-text severity-high'> and </span>you paste into stage editor, the pipeline fills out. If messy, we ll re eval ","atomic","conjunctions","high",False
27415,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ",NULL,"Let s try if no stage selected and you paste into stage editor, the pipeline fills out<span class='highlight-text severity-high'>. If messy, we ll re eval </span>","minimal","punctuation","high",False
27414,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Add for who this story is","well_formed","no_role","high",False
27414,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed<span class='highlight-text severity-high'> and </span>span class='highlight-text severity-high'> or </span>referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.","atomic","conjunctions","high",False
27414,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Following the Database User View Tutorial I am not able to execute the step<span class='highlight-text severity-high'>. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.</span>","minimal","punctuation","high",False
27398,"As a Compass user I want to see the details of a View when I select it So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","As a Compass user","I want to see the details of a View when I select it","So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","As a Compass user<span class='highlight-text severity-high'> I want to </span>see the details of a View when I select it So that I can easily understand that it is a View and<span class='highlight-text severity-high'> I can </span>see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","minimal","indicator_repetition","high",False
27417,"There does not appear to currently be the capability to all a collation to the document filtering of the Documents tab.",NULL,"There does not appear to currently be the capability to all a collation to the document filtering of the Documents tab.",NULL,"Add for who this story is","well_formed","no_role","high",False
27418,"Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Add for who this story is","well_formed","no_role","high",False
27418,"Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Add collation support to the aggregation pipeline builder<span class='highlight-text severity-high'>. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out </span>","minimal","punctuation","high",False
27419,"Feature request As a user who has documents with a large ish 100 number of keys, I want to be able to cmd F to search for the key Im looking for to check its value without having to scroll through reading over each key.",NULL,"Feature request As a user who has documents with a large ish 100 number of keys, I want to be able to cmd F to search for the key Im looking for to check its value without having to scroll through reading over each key.",NULL,"Add for who this story is","well_formed","no_role","high",False
27419,"Feature request As a user who has documents with a large ish 100 number of keys, I want to be able to cmd F to search for the key Im looking for to check its value without having to scroll through reading over each key.",NULL,"Feature request As a user who has documents with a large ish 100 number of keys, I want to be able to cmd F to search for the key Im looking for to check its value without having to scroll through reading over each key.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27420,"When a user clicks on a very long string in the Compass document editor, the input widget is expanded and hides the field name of that string.",NULL,"When a user clicks on a very long string in the Compass document editor, the input widget is expanded and hides the field name of that string.",NULL,"Add for who this story is","well_formed","no_role","high",False
27420,"When a user clicks on a very long string in the Compass document editor, the input widget is expanded and hides the field name of that string.",NULL,"When a user clicks on a very long string in the Compass document editor, the input widget is expanded and hides the field name of that string.",NULL,"When a user clicks on a very long string in the Compass document editor, the input widget is expanded<span class='highlight-text severity-high'> and </span>hides the field name of that string.","atomic","conjunctions","high",False
27421,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add for who this story is","well_formed","no_role","high",False
27421,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling<span class='highlight-text severity-high'> and </span>also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.","atomic","conjunctions","high",False
27421,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.",NULL,"Add a plus button next to the Delete button for each stage<span class='highlight-text severity-high'>. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when agg pipelines.</span>","minimal","punctuation","high",False
27422,"Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Add for who this story is","well_formed","no_role","high",False
27422,"Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation<span class='highlight-text severity-high'>. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.</span>","minimal","punctuation","high",False
27423,"Getting read ECONNRESET error message is not very helpful. It would be much better to indicate Enable SSL .",NULL,"Getting read ECONNRESET error message is not very helpful. It would be much better to indicate Enable SSL .",NULL,"Add for who this story is","well_formed","no_role","high",False
27423,"Getting read ECONNRESET error message is not very helpful. It would be much better to indicate Enable SSL .",NULL,"Getting read ECONNRESET error message is not very helpful. It would be much better to indicate Enable SSL .",NULL,"Getting read ECONNRESET error message is not very helpful<span class='highlight-text severity-high'>. It would be much better to indicate Enable SSL .</span>","minimal","punctuation","high",False
27424,"According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char ",NULL,"According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if","so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char","Add for who this story is","well_formed","no_role","high",False
27424,"According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char ",NULL,"According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if","so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char","According to Compass requires URI encoded special characters in database user passwords when connecting<span class='highlight-text severity-high'>. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char </span>","minimal","punctuation","high",False
27429,"As a Compass user I would like to persist my list of favorites after a Compass version upgrade so that it is quicker for me to access hosts that I have saved before After trying to upgrade from 1.11 til 12.2, and afterwards to 1.33.0 beta 7, it seems this feature is not in the product. My favorites turn out blank after upgrade.","As a Compass user","I would like to persist my list of favorites after a Compass version upgrade","so that it is quicker for me to access hosts that I have saved before After trying to upgrade from 1.11 til 12.2, and afterwards to 1.33.0 beta 7, it seems this feature is not in the product. My favorites turn out blank after upgrade.","As a Compass user I would like to persist my list of favorites after a Compass version upgrade so that it is quicker for me to access hosts that I have saved before After trying to upgrade from 1<span class='highlight-text severity-high'>.11 til 12.2, and afterwards to 1.33.0 beta 7, it seems this feature is not in the product. My favorites turn out blank after upgrade.</span>","minimal","punctuation","high",False
27429,"As a Compass user I would like to persist my list of favorites after a Compass version upgrade so that it is quicker for me to access hosts that I have saved before After trying to upgrade from 1.11 til 12.2, and afterwards to 1.33.0 beta 7, it seems this feature is not in the product. My favorites turn out blank after upgrade.","As a Compass user","I would like to persist my list of favorites after a Compass version upgrade","so that it is quicker for me to access hosts that I have saved before After trying to upgrade from 1.11 til 12.2, and afterwards to 1.33.0 beta 7, it seems this feature is not in the product. My favorites turn out blank after upgrade.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27428,"As a Compass user I would like to export and import my favorite list so that other users may access the same hosts without having to type anything","As a Compass user","I would like to export and import my favorite list","so that other users may access the same hosts without having to type anything","As a Compass user I would like to export<span class='highlight-text severity-high'> and </span>import my favorite list so that other users may access the same hosts without having to type anything","atomic","conjunctions","high",False
27428,"As a Compass user I would like to export and import my favorite list so that other users may access the same hosts without having to type anything","As a Compass user","I would like to export and import my favorite list","so that other users may access the same hosts without having to type anything","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27416,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"Add for who this story is","well_formed","no_role","high",False
27416,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"The attached error message is not intuitive. The error occurs because the server is version 3.6<span class='highlight-text severity-high'> and </span>not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ","atomic","conjunctions","high",False
27416,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"The attached error message is not intuitive. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. ",NULL,"The attached error message is not intuitive<span class='highlight-text severity-high'>. The error occurs because the server is version 3.6 and not 4.0 and the agg operator was introduced in 4.0. However, the error message seems to suggest that a parsing error occurred in Compass. One way to improve these error messages would be to prepend a reference to the database server for those errors originating from the server. </span>","minimal","punctuation","high",False
27425,"There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"Add for who this story is","well_formed","no_role","high",False
27425,"There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"There are at least six different user actions that can lead to <span class='highlight-text severity-high'>. Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.</span>","minimal","punctuation","high",False
27434,"As a new user, I want to generate sample data from a JSON schema, in order to start using my database.","As a new user,","I want to generate sample data from a JSON schema,","in order to start using my database.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27432,"Enterprise customers have requested a version of Compass that does not open any outbound connections under any conditions. This build of Compass would not connect to Stitch, Intercom, Bugsnag, Deis, or the map visualization provider.",NULL,"Enterprise customers have requested a version of Compass that does not open any outbound connections under any conditions. This build of Compass would not connect to Stitch, Intercom, Bugsnag, Deis, or the map visualization provider.",NULL,"Add for who this story is","well_formed","no_role","high",False
27432,"Enterprise customers have requested a version of Compass that does not open any outbound connections under any conditions. This build of Compass would not connect to Stitch, Intercom, Bugsnag, Deis, or the map visualization provider.",NULL,"Enterprise customers have requested a version of Compass that does not open any outbound connections under any conditions. This build of Compass would not connect to Stitch, Intercom, Bugsnag, Deis, or the map visualization provider.",NULL,"Enterprise customers have requested a version of Compass that does not open any outbound connections under any conditions<span class='highlight-text severity-high'>. This build of Compass would not connect to Stitch, Intercom, Bugsnag, Deis, or the map visualization provider.</span>","minimal","punctuation","high",False
27436,"As a user I would like to duplicate a favorite so that it is quicker for me to use existing information as a starting point when creating a new favorite","As a user","I would like to duplicate a favorite","so that it is quicker for me to use existing information as a starting point when creating a new favorite","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
