"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
24526,"AMQP Transport. Write documentation AS A user I WANT I want to have documentation around the features of this transport SO THAT I can learn how to use it and to have a reference ",NULL,NULL,"SO THAT I can learn how to use it and to have a reference","AMQP Transport<span class='highlight-text severity-high'>. Write documentation AS A user I WANT I want to have documentation around the features of this transport SO THAT I can learn how to use it and to have a reference </span>","minimal","punctuation","high",False
24526,"AMQP Transport. Write documentation AS A user I WANT I want to have documentation around the features of this transport SO THAT I can learn how to use it and to have a reference ",NULL,NULL,"SO THAT I can learn how to use it and to have a reference","AMQP Transport. Write documentation AS A user<span class='highlight-text severity-high'> I WANT </span>span class='highlight-text severity-high'> I want to </span>have documentation around the features of this transport SO THAT I can learn how to use it and to have a reference ","minimal","indicator_repetition","high",False
24526,"AMQP Transport. Write documentation AS A user I WANT I want to have documentation around the features of this transport SO THAT I can learn how to use it and to have a reference ",NULL,NULL,"SO THAT I can learn how to use it and to have a reference","Use the most common template: So that","uniform","uniform","medium",False
24525,"AMQP Transport. Integration testing. AS A user I WANT I want the transport to be tested against a real broker and a real application. SO THAT I can be sure the transport works on real world usage. ",NULL,NULL,"SO THAT I can be sure the transport works on real world usage.","Add what you want to achieve","well_formed","no_means","high",False
24525,"AMQP Transport. Integration testing. AS A user I WANT I want the transport to be tested against a real broker and a real application. SO THAT I can be sure the transport works on real world usage. ",NULL,NULL,"SO THAT I can be sure the transport works on real world usage.","Add for who this story is","well_formed","no_role","high",False
24525,"AMQP Transport. Integration testing. AS A user I WANT I want the transport to be tested against a real broker and a real application. SO THAT I can be sure the transport works on real world usage. ",NULL,NULL,"SO THAT I can be sure the transport works on real world usage.","AMQP Transport<span class='highlight-text severity-high'>. Integration testing. AS A user I WANT I want the transport to be tested against a real broker and a real application. SO THAT I can be sure the transport works on real world usage. </span>","minimal","punctuation","high",False
24525,"AMQP Transport. Integration testing. AS A user I WANT I want the transport to be tested against a real broker and a real application. SO THAT I can be sure the transport works on real world usage. ",NULL,NULL,"SO THAT I can be sure the transport works on real world usage.","Use the most common template: So that","uniform","uniform","medium",False
24514,"Define Polling Watermarks Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Define Polling Watermarks Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Add for who this story is","well_formed","no_role","high",False
24514,"Define Polling Watermarks Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Define Polling Watermarks Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark ",NULL,"Define Polling Watermarks Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed<span class='highlight-text severity-high'>. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc. This story is a container of all the features required for watermark </span>","minimal","punctuation","high",False
24527,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Add for who this story is","well_formed","no_role","high",False
24527,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters<span class='highlight-text severity-high'> and </span>Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .","atomic","conjunctions","high",False
24527,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .",NULL,"Support to receive Mule expressions as parameters without getting resolved Add support on the SDK for receiving MEL expressions without getting the string evaluated<span class='highlight-text severity-high'>. This features was supported in DevKit as described here This will be supported both for Parameters and Operation arguments, when they are annotated with Literal When Literal is used, ExpressionSupport should be SUPPORTED .</span>","minimal","punctuation","high",False
24520,"AMQP transport. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ",NULL,NULL,"SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors.","Add what you want to achieve","well_formed","no_means","high",False
24520,"AMQP transport. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ",NULL,NULL,"SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors.","Add for who this story is","well_formed","no_role","high",False
24520,"AMQP transport. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ",NULL,NULL,"SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors.","AMQP transport<span class='highlight-text severity-high'>. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. </span>","minimal","punctuation","high",False
24520,"AMQP transport. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ",NULL,NULL,"SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors.","AMQP transport. Define connector schema AS A user<span class='highlight-text severity-high'> I WANT </span>span class='highlight-text severity-high'> I want to </span>be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ","minimal","indicator_repetition","high",False
24520,"AMQP transport. Define connector schema AS A user I WANT I want to be able to rely on a defined schema to write my AMQP integrations SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors. ",NULL,NULL,"SO THAT I have exact knowledge of how I m syntactically supposed to use the transport and to have help from my IDE to autocomplete and detect errors.","Use the most common template: So that","uniform","uniform","medium",False
24518,"DeploymentService API modification for domains As a Mule user I would like to Deploy a domain with mule API Undeploy a domain and all its apps Redeploy a domain and update all the apps ",NULL,"DeploymentService API modification for domains As a Mule user I would like to Deploy a domain with mule API Undeploy a domain and all its apps Redeploy a domain and update all the apps ",NULL,"Add for who this story is","well_formed","no_role","high",False
24518,"DeploymentService API modification for domains As a Mule user I would like to Deploy a domain with mule API Undeploy a domain and all its apps Redeploy a domain and update all the apps ",NULL,"DeploymentService API modification for domains As a Mule user I would like to Deploy a domain with mule API Undeploy a domain and all its apps Redeploy a domain and update all the apps ",NULL,"DeploymentService API modification for domains As a Mule user I would like to Deploy a domain with mule API Undeploy a domain<span class='highlight-text severity-high'> and </span>all its apps Redeploy a domain and update all the apps ","atomic","conjunctions","high",False
24516,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule. ",NULL,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule","In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule.","Add for who this story is","well_formed","no_role","high",False
24516,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule. ",NULL,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule","In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule.","Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule In order to run user testing we need to integrate the current component to Mule<span class='highlight-text severity-high'>. In order to run user testing we need to integrate the current component to Mule. </span>","minimal","punctuation","high",False
24516,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule. ",NULL,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule","In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule.","Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule<span class='highlight-text severity-high'> In order to </span>run user testing we need to integrate the current component to Mule.<span class='highlight-text severity-high'> In order to </span>run user testing we need to integrate the current component to Mule. ","minimal","indicator_repetition","high",False
24516,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule. ",NULL,"Integrate the current Web Services Component to Mule Integrate the current Web Services Component to Mule","In order to run user testing we need to integrate the current component to Mule. In order to run user testing we need to integrate the current component to Mule.","Use the most common template: So that","uniform","uniform","medium",False
24517,"MVEL Version upgrade As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL used for DataMapper and MVEL to stay up to date with the latest MVEL bug The latest version seems to be 2.1.8",NULL,"MVEL Version upgrade As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL used for DataMapper and MVEL to stay up to date with the latest MVEL bug The latest version seems to be 2.1.8",NULL,"Add for who this story is","well_formed","no_role","high",False
24517,"MVEL Version upgrade As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL used for DataMapper and MVEL to stay up to date with the latest MVEL bug The latest version seems to be 2.1.8",NULL,"MVEL Version upgrade As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL used for DataMapper and MVEL to stay up to date with the latest MVEL bug The latest version seems to be 2.1.8",NULL,"MVEL Version upgrade As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL used for DataMapper<span class='highlight-text severity-high'> and </span>MVEL to stay up to date with the latest MVEL bug The latest version seems to be 2.1.8","atomic","conjunctions","high",False
24519,"AMQP transport. Define specs document. AS A product owner or community member I WANT to be able to review the specs SO THAT I can and contribute with my feedback ",NULL,NULL,"SO THAT I can and contribute with my feedback","Add what you want to achieve","well_formed","no_means","high",False
24519,"AMQP transport. Define specs document. AS A product owner or community member I WANT to be able to review the specs SO THAT I can and contribute with my feedback ",NULL,NULL,"SO THAT I can and contribute with my feedback","Add for who this story is","well_formed","no_role","high",False
24519,"AMQP transport. Define specs document. AS A product owner or community member I WANT to be able to review the specs SO THAT I can and contribute with my feedback ",NULL,NULL,"SO THAT I can and contribute with my feedback","AMQP transport<span class='highlight-text severity-high'>. Define specs document. AS A product owner or community member I WANT to be able to review the specs SO THAT I can and contribute with my feedback </span>","minimal","punctuation","high",False
24519,"AMQP transport. Define specs document. AS A product owner or community member I WANT to be able to review the specs SO THAT I can and contribute with my feedback ",NULL,NULL,"SO THAT I can and contribute with my feedback","Use the most common template: So that","uniform","uniform","medium",False
24515,"Define filter, split, aggregate and route record level data strategy Basic requirements ",NULL,"Define filter, split, aggregate and route record level data strategy Basic requirements ",NULL,"Add for who this story is","well_formed","no_role","high",False
24521,"AMQP transport. Create connector skeleton. AS A developer I WANT I want to have a base project skeleton SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable. ",NULL,NULL,"SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable.","AMQP transport<span class='highlight-text severity-high'>. Create connector skeleton. AS A developer I WANT I want to have a base project skeleton SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable. </span>","minimal","punctuation","high",False
24521,"AMQP transport. Create connector skeleton. AS A developer I WANT I want to have a base project skeleton SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable. ",NULL,NULL,"SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable.","AMQP transport. Create connector skeleton. AS A developer<span class='highlight-text severity-high'> I WANT </span>span class='highlight-text severity-high'> I want to </span>have a base project skeleton SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable. ","minimal","indicator_repetition","high",False
24521,"AMQP transport. Create connector skeleton. AS A developer I WANT I want to have a base project skeleton SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable. ",NULL,NULL,"SO THAT there is a basement to build on with agreed placeholders for endpoints, connectors, transactions that should be stable.","Use the most common template: So that","uniform","uniform","medium",False
24522,"AMQP transport. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ",NULL,NULL,"SO THAT I can configure the common transport attributes in a single reusable place","Add what you want to achieve","well_formed","no_means","high",False
24522,"AMQP transport. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ",NULL,NULL,"SO THAT I can configure the common transport attributes in a single reusable place","Add for who this story is","well_formed","no_role","high",False
24522,"AMQP transport. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ",NULL,NULL,"SO THAT I can configure the common transport attributes in a single reusable place","AMQP transport<span class='highlight-text severity-high'>. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place </span>","minimal","punctuation","high",False
24522,"AMQP transport. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ",NULL,NULL,"SO THAT I can configure the common transport attributes in a single reusable place","AMQP transport. Create configuration element connector . AS A user<span class='highlight-text severity-high'> I WANT </span>span class='highlight-text severity-high'> I want to </span>be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ","minimal","indicator_repetition","high",False
24522,"AMQP transport. Create configuration element connector . AS A user I WANT I want to be able to configure the transport in a single point SO THAT I can configure the common transport attributes in a single reusable place ",NULL,NULL,"SO THAT I can configure the common transport attributes in a single reusable place","Use the most common template: So that","uniform","uniform","medium",False
24523,"AMQP transport. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ",NULL,NULL,"SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed","Add what you want to achieve","well_formed","no_means","high",False
24523,"AMQP transport. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ",NULL,NULL,"SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed","Add for who this story is","well_formed","no_role","high",False
24523,"AMQP transport. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ",NULL,NULL,"SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed","AMQP transport<span class='highlight-text severity-high'>. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed </span>","minimal","punctuation","high",False
24523,"AMQP transport. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ",NULL,NULL,"SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed","AMQP transport. Create inbound receiver consume AS A user<span class='highlight-text severity-high'> I WANT </span>span class='highlight-text severity-high'> I want to </span>be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ","minimal","indicator_repetition","high",False
24523,"AMQP transport. Create inbound receiver consume AS A user I WANT I want to be able consume continuously amqp messages SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed ",NULL,NULL,"SO THAT a MuleEvent is created and delivered to a flow when a messages arrives to a queue and is comsumed","Use the most common template: So that","uniform","uniform","medium",False
24501,"REST Document Resource Definition ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
24501,"REST Document Resource Definition ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
24499,"Upgrade Jackson to 1.9.11 This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",NULL,"Upgrade Jack","son to 1.9.11 This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.","Add for who this story is","well_formed","no_role","high",False
24499,"Upgrade Jackson to 1.9.11 This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",NULL,"Upgrade Jack","son to 1.9.11 This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.","Use the most common template: So that","uniform","uniform","medium",False
24504,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Add for who this story is","well_formed","no_role","high",False
24504,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Addition of DB2<span class='highlight-text severity-high'> and </span>MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ","atomic","conjunctions","high",False
24504,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. ",NULL,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window ESB Work Today we show MySQL, Derby, and Oracle<span class='highlight-text severity-high'>. However, MS SQL and DB2 are RDBMS s with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector s configuration screen. </span>","minimal","punctuation","high",False
24505,"NIO and WebSocket Completion As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. ",NULL,"NIO and WebSocket Completion As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. ",NULL,"Add for who this story is","well_formed","no_role","high",False
24505,"NIO and WebSocket Completion As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. ",NULL,"NIO and WebSocket Completion As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. ",NULL,"NIO and WebSocket Completion As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy<span class='highlight-text severity-high'>.properties toggle. As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. </span>","minimal","punctuation","high",False
24506,"Testing Mule 3.4 Dynamic Lookup with GA Registry As a Mule user, I would like to use the dynamic lookup component within my flows. Detailed specs defined here ",NULL,"Testing Mule 3.4 Dynamic Lookup with GA Registry As a Mule user, I would like to use the dynamic lookup component within my flows. Detailed specs defined here ",NULL,"Add for who this story is","well_formed","no_role","high",False
24506,"Testing Mule 3.4 Dynamic Lookup with GA Registry As a Mule user, I would like to use the dynamic lookup component within my flows. Detailed specs defined here ",NULL,"Testing Mule 3.4 Dynamic Lookup with GA Registry As a Mule user, I would like to use the dynamic lookup component within my flows. Detailed specs defined here ",NULL,"Testing Mule 3<span class='highlight-text severity-high'>.4 Dynamic Lookup with GA Registry As a Mule user, I would like to use the dynamic lookup component within my flows. Detailed specs defined here </span>","minimal","punctuation","high",False
24507,"Testing Mule 3.4 Thorttling with GA Registry As a Registry user, I would like to be able to apply throttling policies to my Mule ESB flow end points. ",NULL,"Testing Mule 3.4 Thorttling with GA Registry As a Registry user, I would like to be able to apply throttling policies to my Mule ESB flow end points. ",NULL,"Add for who this story is","well_formed","no_role","high",False
24511,"Deprecate Services and anything else we can ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
24511,"Deprecate Services and anything else we can ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
24513,"Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation.",NULL,"Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation.",NULL,"Add for who this story is","well_formed","no_role","high",False
24513,"Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation.",NULL,"Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation.",NULL,"Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging Connector Auto Paging See here This will require some in iteration investigation<span class='highlight-text severity-high'>. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation. See here This will require some in iteration investigation.</span>","minimal","punctuation","high",False
24500,"REST Service Interface Definition ",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
24500,"REST Service Interface Definition ",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
24512,"Move OAuth from DevKit to ESB Move OAuth from DevKit to ESB Move generated DevKit code to ESB and expose an interface that DevKit can use Improve user experience when trying to configure an OAuth connector Move generated DevKit code to ESB and expose an interface that DevKit can use Improve user experience when trying to configure an OAuth connector ",NULL,"Move OAuth from DevKit to ESB Move OAuth from DevKit to ESB Move generated DevKit code to ESB and expose an interface that DevKit can use Improve user experience when trying to configure an OAuth connector Move generated DevKit code to ESB and expose an interface that DevKit can use Improve user experience when trying to configure an OAuth connector ",NULL,"Add for who this story is","well_formed","no_role","high",False
